ID,Name,Total,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Generation,height_cm,weight_kg,Rarity
4451,Castform,420,70,70,70,70,70,70,3,30,0.8,
4452,Kecleon,440,60,90,70,60,120,40,3,100,22.0,
4453,Shuppet,295,44,75,35,63,33,45,3,60,2.3,
4454,Banette,455,64,115,65,83,63,65,3,110,12.5,
4455,Duskull,295,20,40,90,30,90,25,3,80,15.0,
4456,Dusclops,455,40,70,130,60,130,25,3,160,30.6,
4457,Tropius,460,99,68,83,72,87,51,3,200,100.0,
4458,Chimecho,455,75,50,80,95,90,65,3,60,1.0,
4459,Absol,465,65,130,60,75,60,75,3,120,47.0,
4460,Wynaut,260,95,23,48,23,48,23,3,60,14.0,
4461,Snorunt,300,50,50,50,50,50,50,3,70,16.8,
4462,Glalie,480,80,80,80,80,80,80,3,150,256.5,
4463,Spheal,290,70,40,50,55,50,25,3,80,39.5,
4464,Sealeo,410,90,60,70,75,70,45,3,110,87.6,
4465,Walrein,530,110,80,90,95,90,65,3,140,150.6,
4466,Clamperl,345,35,64,85,74,55,32,3,40,52.5,
4467,Huntail,485,55,104,105,94,75,52,3,170,27.0,
4468,Gorebyss,485,55,84,105,114,75,52,3,180,22.6,
4469,Relicanth,485,100,90,130,45,65,55,3,100,23.4,
4470,Luvdisc,330,43,30,55,40,65,97,3,60,8.7,
4471,Bagon,300,45,75,60,40,30,50,3,60,42.1,
4472,Shelgon,420,65,95,100,60,50,50,3,110,110.5,
4473,Salamence,600,95,135,80,110,80,100,3,150,102.6,Pseudo-Legendary
4474,Beldum,300,40,55,80,35,60,30,3,60,95.2,
4475,Metang,420,60,75,100,55,80,50,3,120,202.5,
4476,Metagross,600,80,135,130,95,90,70,3,160,550.0,Pseudo-Legendary
4477,Regirock,580,80,100,200,50,100,50,3,170,230.0,Legendary
4478,Regice,580,80,50,100,100,200,50,3,180,175.0,Legendary
4479,Registeel,580,80,75,150,75,150,50,3,190,205.0,Legendary
4480,Latias,600,80,80,90,110,130,110,3,140,40.0,Legendary
4481,Latios,600,80,90,80,130,110,110,3,200,60.0,Legendary
4482,Kyogre,670,100,100,90,150,140,90,3,450,352.0,Legendary
4483,Groudon,670,100,150,140,100,90,90,3,350,950.0,Legendary
4484,Rayquaza,680,105,150,90,150,90,95,3,700,206.5,Legendary
4485,Jirachi,600,100,100,100,100,100,100,3,30,1.1,Mythical
4486,Deoxys,600,50,150,50,150,50,150,3,170,60.8,Mythical
4487,Turtwig,318,55,68,64,45,55,31,4,40,10.2,
4488,Grotle,405,75,89,85,55,65,36,4,110,97.0,
4489,Torterra,525,95,109,105,75,85,56,4,220,310.0,
4490,Chimchar,309,44,58,44,58,44,61,4,50,6.2,
4491,Monferno,405,64,78,52,78,52,81,4,90,22.0,
4492,Infernape,534,76,104,71,104,71,108,4,120,55.0,
4493,Piplup,314,53,51,53,61,56,40,4,40,5.2,
4494,Prinplup,405,64,66,68,81,76,50,4,80,23.0,
4495,Empoleon,530,84,86,88,111,101,60,4,170,84.5,
4496,Starly,245,40,55,30,30,30,60,4,30,2.0,
4497,Staravia,340,55,75,50,40,40,80,4,60,15.5,
4498,Staraptor,485,85,120,70,50,60,100,4,120,24.9,
4499,Bidoof,250,59,45,40,35,40,31,4,50,20.0,
4500,Bibarel,410,79,85,60,55,60,71,4,100,31.5,
4501,Kricketot,194,37,25,41,25,41,25,4,30,2.2,
4502,Kricketune,384,77,85,51,55,51,65,4,100,25.5,
4503,Shinx,263,45,65,34,40,34,45,4,50,9.5,
4504,Luxio,363,60,85,49,60,49,60,4,90,30.5,
4505,Luxray,523,80,120,79,95,79,70,4,140,42.0,
4506,Budew,280,40,30,35,50,70,55,4,20,1.2,
4507,Roserade,515,60,70,65,125,105,90,4,90,14.5,
4508,Cranidos,350,67,125,40,30,30,58,4,90,31.5,
4509,Rampardos,495,97,165,60,65,50,58,4,160,102.5,
4510,Shieldon,350,30,42,118,42,88,30,4,50,57.0,
4511,Bastiodon,495,60,52,168,47,138,30,4,130,149.5,
4512,Burmy,224,40,29,45,29,45,36,4,20,3.4,
4513,Wormadam,424,60,59,85,79,105,36,4,50,6.5,
4514,Mothim,424,70,94,50,94,50,66,4,90,23.3,
4515,Combee,244,30,30,42,30,42,70,4,30,5.5,
4516,Vespiquen,474,70,80,102,80,102,40,4,120,38.5,
4517,Pachirisu,405,60,45,70,45,90,95,4,40,3.9,
4518,Buizel,330,55,65,35,60,30,85,4,70,29.5,
4519,Floatzel,495,85,105,55,85,50,115,4,110,33.5,
4520,Cherubi,275,45,35,45,62,53,35,4,40,3.3,
4521,Cherrim,450,70,60,70,87,78,85,4,50,9.3,
4522,Shellos,325,76,48,48,57,62,34,4,30,6.3,
4523,Gastrodon,475,111,83,68,92,82,39,4,90,29.9,
4524,Ambipom,482,75,100,66,60,66,115,4,120,20.3,
4525,Drifloon,348,90,50,34,60,44,70,4,40,1.2,
4526,Drifblim,498,150,80,44,90,54,80,4,120,15.0,
4527,Buneary,350,55,66,44,44,56,85,4,40,5.5,
4528,Lopunny,480,65,76,84,54,96,105,4,120,33.3,
4529,Mismagius,495,60,60,60,105,105,105,4,90,4.4,
4530,Honchkrow,505,100,125,52,105,52,71,4,90,27.3,
4531,Glameow,310,49,55,42,42,37,85,4,50,3.9,
4532,Purugly,452,71,82,64,64,59,112,4,100,43.8,
4533,Chingling,285,45,30,50,65,50,45,4,20,0.6,
4534,Stunky,329,63,63,47,41,41,74,4,40,19.2,
4535,Skuntank,479,103,93,67,71,61,84,4,100,38.0,
4536,Bronzor,300,57,24,86,24,86,23,4,50,60.5,
4537,Bronzong,500,67,89,116,79,116,33,4,130,187.0,
4538,Bonsly,290,50,80,95,10,45,10,4,50,15.0,
4539,Mime Jr.,310,20,25,45,70,90,60,4,60,13.0,
4540,Happiny,220,100,5,5,15,65,30,4,60,24.4,
4541,Chatot,411,76,65,45,92,42,91,4,50,1.9,
4542,Spiritomb,485,50,92,108,92,108,35,4,100,108.0,
4543,Gible,300,58,70,45,40,45,42,4,70,20.5,
4544,Gabite,410,68,90,65,50,55,82,4,140,56.0,
4545,Garchomp,600,108,130,95,80,85,102,4,190,95.0,Pseudo-Legendary
4546,Munchlax,390,135,85,40,40,85,5,4,60,105.0,
4547,Riolu,285,40,70,40,35,40,60,4,70,20.2,
4548,Lucario,525,70,110,70,115,70,90,4,120,54.0,
4549,Hippopotas,330,68,72,78,38,42,32,4,80,49.5,
4550,Hippowdon,525,108,112,118,68,72,47,4,200,300.0,
4551,Skorupi,330,40,50,90,30,55,65,4,80,12.0,
4552,Drapion,500,70,90,110,60,75,95,4,130,61.5,
4553,Croagunk,300,48,61,40,61,40,50,4,70,23.0,
4554,Toxicroak,490,83,106,65,86,65,85,4,130,44.4,
4555,Carnivine,454,74,100,72,90,72,46,4,140,27.0,
4556,Finneon,330,49,49,56,49,61,66,4,40,7.0,
4557,Lumineon,460,69,69,76,69,86,91,4,120,24.0,
4558,Mantyke,345,45,20,50,60,120,50,4,100,65.0,
4559,Snover,334,60,62,50,62,60,40,4,100,50.5,
4560,Abomasnow,494,90,92,75,92,85,60,4,220,135.5,
4561,Weavile,510,70,120,65,45,85,125,4,110,34.0,
4562,Magnezone,535,70,70,115,130,90,60,4,120,180.0,
4563,Lickilicky,515,110,85,95,80,95,50,4,170,140.0,
4564,Rhyperior,535,115,140,130,55,55,40,4,240,282.8,
4565,Tangrowth,535,100,100,125,110,50,50,4,200,128.6,
4566,Electivire,540,75,123,67,95,85,95,4,180,138.6,
4567,Magmortar,540,75,95,67,125,95,83,4,160,68.0,
4568,Togekiss,545,85,50,95,120,115,80,4,150,38.0,
4569,Yanmega,515,86,76,86,116,56,95,4,190,51.5,
4570,Leafeon,525,65,110,130,60,65,95,4,100,25.5,
4571,Glaceon,525,65,60,110,130,95,65,4,80,25.9,
4572,Gliscor,510,75,95,125,45,75,95,4,200,42.5,
4573,Mamoswine,530,110,130,80,70,60,80,4,250,291.0,
4574,Porygon-Z,535,85,80,70,135,75,90,4,90,34.0,
4575,Gallade,518,68,125,65,65,115,80,4,160,52.0,
4576,Probopass,525,60,55,145,75,150,40,4,140,340.0,
4577,Dusknoir,525,45,100,135,65,135,45,4,220,106.6,
4578,Froslass,480,70,80,70,80,70,110,4,130,26.6,
4579,Rotom,440,50,50,77,95,77,91,4,30,0.3,
4580,Uxie,580,75,75,130,75,130,95,4,30,0.3,Legendary
4581,Mesprit,580,80,105,105,105,105,80,4,30,0.3,Legendary
4582,Azelf,580,75,125,70,125,70,115,4,30,0.3,Legendary
4583,Dialga,680,100,120,120,150,100,90,4,540,683.0,Legendary
4584,Palkia,680,90,120,100,150,120,100,4,420,336.0,Legendary
4585,Heatran,600,91,90,106,130,106,77,4,170,430.0,Legendary
4586,Regigigas,670,110,160,110,80,110,100,4,370,420.0,Legendary
4587,Giratina,680,150,100,120,100,120,90,4,450,750.0,Legendary
4588,Cresselia,580,120,70,110,75,120,85,4,150,85.6,Legendary
4589,Phione,480,80,80,80,80,80,80,4,40,3.1,Mythical
4590,Manaphy,600,100,100,100,100,100,100,4,30,1.4,Mythical
4591,Darkrai,600,70,90,90,135,90,125,4,150,50.5,Mythical
4592,Shaymin,600,100,100,100,100,100,100,4,20,2.1,Mythical
4593,Arceus,720,120,120,120,120,120,120,4,320,320.0,Mythical
4594,Victini,600,100,100,100,100,100,100,5,40,4.0,Mythical
4595,Snivy,308,45,45,55,45,55,63,5,60,8.1,
4596,Servine,413,60,60,75,60,75,83,5,80,16.0,
4597,Serperior,528,75,75,95,75,95,113,5,330,63.0,
4598,Tepig,308,65,63,45,45,45,45,5,50,9.9,
4599,Pignite,418,90,93,55,70,55,55,5,100,55.5,
4600,Emboar,528,110,123,65,100,65,65,5,160,150.0,
4601,Oshawott,308,55,55,45,63,45,45,5,50,5.9,
4602,Dewott,413,75,75,60,83,60,60,5,80,24.5,
4603,Samurott,528,95,100,85,108,70,70,5,150,94.6,
4604,Patrat,255,45,55,39,35,39,42,5,50,11.6,
4605,Watchog,420,60,85,69,60,69,77,5,110,27.0,
4606,Lillipup,275,45,60,45,25,45,55,5,40,4.1,
4607,Herdier,370,65,80,65,35,65,60,5,90,14.7,
4608,Stoutland,500,85,110,90,45,90,80,5,120,61.0,
4609,Purrloin,281,41,50,37,50,37,66,5,40,10.1,
4610,Liepard,446,64,88,50,88,50,106,5,110,37.5,
4611,Pansage,316,50,53,48,53,48,64,5,60,10.5,
4612,Simisage,498,75,98,63,98,63,101,5,110,30.5,
4613,Pansear,316,50,53,48,53,48,64,5,60,11.0,
4614,Simisear,498,75,98,63,98,63,101,5,100,28.0,
4615,Panpour,316,50,53,48,53,48,64,5,60,13.5,
4616,Simipour,498,75,98,63,98,63,101,5,100,29.0,
4617,Munna,292,76,25,45,67,55,24,5,60,23.3,
4618,Musharna,487,116,55,85,107,95,29,5,110,60.5,
4619,Pidove,264,50,55,50,36,30,43,5,30,2.1,
4620,Tranquill,358,62,77,62,50,42,65,5,60,15.0,
4621,Unfezant,488,80,115,80,65,55,93,5,120,29.0,
4622,Blitzle,295,45,60,32,50,32,76,5,80,29.8,
4623,Zebstrika,497,75,100,63,80,63,116,5,160,79.5,
4624,Roggenrola,280,55,75,85,25,25,15,5,40,18.0,
4625,Boldore,390,70,105,105,50,40,20,5,90,102.0,
4626,Gigalith,515,85,135,130,60,80,25,5,170,260.0,
4627,Woobat,323,65,45,43,55,43,72,5,40,2.1,
4628,Swoobat,425,67,57,55,77,55,114,5,90,10.5,
4629,Drilbur,328,60,85,40,30,45,68,5,30,8.5,
4630,Excadrill,508,110,135,60,50,65,88,5,70,40.4,
4631,Audino,445,103,60,86,60,86,50,5,110,31.0,
4632,Timburr,305,75,80,55,25,35,35,5,60,12.5,
4633,Gurdurr,405,85,105,85,40,50,40,5,120,40.0,
4634,Conkeldurr,505,105,140,95,55,65,45,5,140,87.0,
4635,Tympole,294,50,50,40,50,40,64,5,50,4.5,
4636,Palpitoad,384,75,65,55,65,55,69,5,80,17.0,
4637,Seismitoad,509,105,95,75,85,75,74,5,150,62.0,
4638,Throh,465,120,100,85,30,85,45,5,130,55.5,
4639,Sawk,465,75,125,75,30,75,85,5,140,51.0,
4640,Sewaddle,310,45,53,70,40,60,42,5,30,2.5,
4641,Swadloon,380,55,63,90,50,80,42,5,50,7.3,
4642,Leavanny,500,75,103,80,70,80,92,5,120,20.5,
4643,Venipede,260,30,45,59,30,39,57,5,40,5.3,
4644,Whirlipede,360,40,55,99,40,79,47,5,120,58.5,
4645,Scolipede,485,60,100,89,55,69,112,5,250,200.5,
4646,Cottonee,280,40,27,60,37,50,66,5,30,0.6,
4647,Whimsicott,480,60,67,85,77,75,116,5,70,6.6,
4648,Petilil,280,45,35,50,70,50,30,5,50,6.6,
4649,Lilligant,480,70,60,75,110,75,90,5,110,16.3,
4650,Basculin,460,70,92,65,80,55,98,5,100,18.0,
4651,Sandile,292,50,72,35,35,35,65,5,70,15.2,
4652,Krokorok,351,60,82,45,45,45,74,5,100,33.4,
4653,Krookodile,519,95,117,80,65,70,92,5,150,96.3,
4654,Darumaka,315,70,90,45,15,45,50,5,60,37.5,
4655,Darmanitan,480,105,140,55,30,55,95,5,130,92.9,
4656,Maractus,461,75,86,67,106,67,60,5,100,28.0,
4657,Dwebble,325,50,65,85,35,35,55,5,30,14.5,
4658,Crustle,485,70,105,125,65,75,45,5,140,200.0,
4659,Scraggy,348,50,75,70,35,70,48,5,60,11.8,
4660,Scrafty,488,65,90,115,45,115,58,5,110,30.0,
4661,Sigilyph,490,72,58,80,103,80,97,5,140,14.0,
4662,Yamask,303,38,30,85,55,65,30,5,50,1.5,
4663,Cofagrigus,483,58,50,145,95,105,30,5,170,76.5,
4664,Tirtouga,355,54,78,103,53,45,22,5,70,16.5,
4665,Carracosta,495,74,108,133,83,65,32,5,120,81.0,
4666,Archen,401,55,112,45,74,45,70,5,50,9.5,
4667,Archeops,567,75,140,65,112,65,110,5,140,32.0,
4668,Trubbish,329,50,50,62,40,62,65,5,60,31.0,
4669,Garbodor,474,80,95,82,60,82,75,5,190,107.3,
4670,Zorua,330,40,65,40,80,40,65,5,70,12.5,
4671,Zoroark,510,60,105,60,120,60,105,5,160,81.1,
4672,Minccino,300,55,50,40,40,40,75,5,40,5.8,
4673,Cinccino,470,75,95,60,65,60,115,5,50,7.5,
4674,Gothita,290,45,30,50,55,65,45,5,40,5.8,
4675,Gothorita,390,60,45,70,75,85,55,5,70,18.0,
4676,Gothitelle,490,70,55,95,95,110,65,5,150,44.0,
4677,Solosis,290,45,30,40,105,50,20,5,30,1.0,
4678,Duosion,370,65,40,50,125,60,30,5,60,8.0,
4679,Reuniclus,490,110,65,75,125,85,30,5,100,20.1,
4680,Ducklett,305,62,44,50,44,50,55,5,50,5.5,
4681,Swanna,473,75,87,63,87,63,98,5,130,24.2,
4682,Vanillite,305,36,50,50,65,60,44,5,40,5.7,
4683,Vanillish,395,51,65,65,80,75,59,5,110,41.0,
4684,Vanilluxe,535,71,95,85,110,95,79,5,130,57.5,
4685,Deerling,335,60,60,50,40,50,75,5,60,19.5,
4686,Sawsbuck,475,80,100,70,60,70,95,5,190,92.5,
4687,Emolga,428,55,75,60,75,60,103,5,40,5.0,
4688,Karrablast,315,50,75,45,40,45,60,5,50,5.9,
4689,Escavalier,495,70,135,105,60,105,20,5,100,33.0,
4690,Foongus,294,69,55,45,55,55,15,5,20,1.0,
4691,Amoonguss,464,114,85,70,85,80,30,5,60,10.5,
4692,Frillish,335,55,40,50,65,85,40,5,120,33.0,
4693,Jellicent,480,100,60,70,85,105,60,5,220,135.0,
4694,Alomomola,470,165,75,80,40,45,65,5,120,31.6,
4695,Joltik,319,50,47,50,57,50,65,5,10,0.6,
4696,Galvantula,472,70,77,60,97,60,108,5,80,14.3,
4697,Ferroseed,305,44,50,91,24,86,10,5,60,18.8,
4698,Ferrothorn,489,74,94,131,54,116,20,5,100,110.0,
4699,Klink,300,40,55,70,45,60,30,5,30,21.0,
4700,Klang,440,60,80,95,70,85,50,5,60,51.0,
4701,Klinklang,520,60,100,115,70,85,90,5,60,81.0,
4702,Tynamo,275,35,55,40,45,40,60,5,20,0.3,
4703,Eelektrik,405,65,85,70,75,70,40,5,120,22.0,
4704,Eelektross,515,85,115,80,105,80,50,5,210,80.5,
4705,Elgyem,335,55,55,55,85,55,30,5,50,9.0,
4706,Beheeyem,485,75,75,75,125,95,40,5,100,34.5,
4707,Litwick,275,50,30,55,65,55,20,5,30,3.1,
4708,Lampent,370,60,40,60,95,60,55,5,60,13.0,
4709,Chandelure,520,60,55,90,145,90,80,5,100,34.3,
4710,Axew,320,46,87,60,30,40,57,5,60,18.0,
4711,Fraxure,410,66,117,70,40,50,67,5,100,36.0,
4712,Haxorus,540,76,147,90,60,70,97,5,180,105.5,
4713,Cubchoo,305,55,70,40,60,40,40,5,50,8.5,
4714,Beartic,505,95,130,80,70,80,50,5,260,260.0,
4715,Cryogonal,515,80,50,50,95,135,105,5,110,148.0,
4716,Shelmet,305,50,40,85,40,65,25,5,40,7.7,
4717,Accelgor,495,80,70,40,100,60,145,5,80,25.3,
4718,Stunfisk,471,109,66,84,81,99,32,5,70,11.0,
4719,Mienfoo,350,45,85,50,55,50,65,5,90,20.0,
4720,Mienshao,510,65,125,60,95,60,105,5,140,35.5,
4721,Druddigon,485,77,120,90,60,90,48,5,160,139.0,
4722,Golett,303,59,74,50,35,50,35,5,100,92.0,
4723,Golurk,483,89,124,80,55,80,55,5,280,330.0,
4724,Pawniard,340,45,85,70,40,40,60,5,50,10.2,
4725,Bisharp,490,65,125,100,60,70,70,5,160,70.0,
4726,Bouffalant,490,95,110,95,40,95,55,5,160,94.6,
4727,Rufflet,350,70,83,50,37,50,60,5,50,10.5,
4728,Braviary,510,100,123,75,57,75,80,5,150,41.0,
4729,Vullaby,370,70,55,75,45,65,60,5,50,9.0,
4730,Mandibuzz,510,110,65,105,55,95,80,5,120,39.5,
4731,Heatmor,484,85,97,66,105,66,65,5,140,58.0,
4732,Durant,484,58,109,112,48,48,109,5,30,33.0,
4733,Deino,300,52,65,50,45,50,38,5,80,17.3,
4734,Zweilous,420,72,85,70,65,70,58,5,140,50.0,
4735,Hydreigon,600,92,105,90,125,90,98,5,180,160.0,Pseudo-Legendary
4736,Larvesta,360,55,85,55,50,55,60,5,110,28.8,
4737,Volcarona,550,85,60,65,135,105,100,5,160,46.0,
4738,Cobalion,580,91,90,129,90,72,108,5,210,250.0,Legendary
4739,Terrakion,580,91,129,90,72,90,108,5,190,260.0,Legendary
4740,Virizion,580,91,90,72,90,129,108,5,200,200.0,Legendary
4741,Tornadus,580,79,115,70,125,80,111,5,150,63.0,Legendary
4742,Thundurus,580,79,115,70,125,80,111,5,150,61.0,Legendary
4743,Reshiram,680,100,120,100,150,120,90,5,320,330.0,Legendary
4744,Zekrom,680,100,150,120,120,100,90,5,290,345.0,Legendary
4745,Landorus,600,89,125,90,115,80,101,5,150,68.0,Legendary
4746,Kyurem,660,125,130,90,130,90,95,5,300,325.0,Legendary
4747,Keldeo,580,91,72,90,129,90,108,5,140,48.5,Mythical
4748,Meloetta,600,100,77,77,128,128,90,5,60,6.5,Mythical
4749,Genesect,600,71,120,95,120,95,99,5,150,82.5,Mythical
4750,Chespin,313,56,61,65,48,45,38,6,40,9.0,
4751,Quilladin,405,61,78,95,56,58,57,6,70,29.0,
4752,Chesnaught,530,88,107,122,74,75,64,6,160,90.0,
4753,Fennekin,307,40,45,40,62,60,60,6,40,9.4,
4754,Braixen,409,59,59,58,90,70,73,6,100,14.5,
4755,Delphox,534,75,69,72,114,100,104,6,150,39.0,
4756,Froakie,314,41,56,40,62,44,71,6,30,7.0,
4757,Frogadier,405,54,63,52,83,56,97,6,60,10.9,
4758,Greninja,530,72,95,67,103,71,122,6,150,40.0,
4759,Bunnelby,237,38,36,38,32,36,57,6,40,5.0,
4760,Diggersby,423,85,56,77,50,77,78,6,100,42.4,
4761,Fletchling,278,45,50,43,40,38,62,6,30,1.7,
4762,Fletchinder,382,62,73,55,56,52,84,6,70,16.0,
4763,Talonflame,499,78,81,71,74,69,126,6,120,24.5,
4764,Scatterbug,200,38,35,40,27,25,35,6,30,2.5,
4765,Spewpa,213,45,22,60,27,30,29,6,30,8.4,
4766,Vivillon,411,80,52,50,90,50,89,6,120,17.0,
4767,Litleo,369,62,50,58,73,54,72,6,60,13.5,
4768,Pyroar,507,86,68,72,109,66,106,6,150,81.5,
4769,Flabébé,303,44,38,39,61,79,42,6,10,0.1,
4770,Floette,371,54,45,47,75,98,52,6,20,0.9,
4771,Florges,552,78,65,68,112,154,75,6,110,10.0,
4772,Skiddo,350,66,65,48,62,57,52,6,90,31.0,
4773,Gogoat,531,123,100,62,97,81,68,6,170,91.0,
4774,Pancham,348,67,82,62,46,48,43,6,60,8.0,
4775,Pangoro,495,95,124,78,69,71,58,6,210,136.0,
4776,Furfrou,472,75,80,60,65,90,102,6,120,28.0,
4777,Espurr,355,62,48,54,63,60,68,6,30,3.5,
4778,Meowstic,466,74,48,76,83,81,104,6,60,8.5,
4779,Honedge,325,45,80,100,35,37,28,6,80,2.0,
4780,Doublade,448,59,110,150,45,49,35,6,80,4.5,
4781,Aegislash,500,60,50,140,50,140,60,6,170,53.0,
4782,Spritzee,341,78,52,60,63,65,23,6,20,0.5,
4783,Aromatisse,462,101,72,72,99,89,29,6,80,15.5,
4784,Swirlix,341,62,48,66,59,57,49,6,40,3.5,
4785,Slurpuff,480,82,80,86,85,75,72,6,80,5.0,
4786,Inkay,288,53,54,53,37,46,45,6,40,3.5,
4787,Malamar,482,86,92,88,68,75,73,6,150,47.0,
4788,Binacle,306,42,52,67,39,56,50,6,50,31.0,
4789,Barbaracle,500,72,105,115,54,86,68,6,130,96.0,
4790,Skrelp,320,50,60,60,60,60,30,6,50,7.3,
4791,Dragalge,494,65,75,90,97,123,44,6,180,81.5,
4792,Clauncher,330,50,53,62,58,63,44,6,50,8.3,
4793,Clawitzer,500,71,73,88,120,89,59,6,130,35.3,
4794,Helioptile,289,44,38,33,61,43,70,6,50,6.0,
4795,Heliolisk,481,62,55,52,109,94,109,6,100,21.0,
4796,Tyrunt,362,58,89,77,45,45,48,6,80,26.0,
4797,Tyrantrum,521,82,121,119,69,59,71,6,250,270.0,
4798,Amaura,362,77,59,50,67,63,46,6,130,25.2,
4799,Aurorus,521,123,77,72,99,92,58,6,270,225.0,
4800,Sylveon,525,95,65,65,110,130,60,6,100,23.5,
4801,Hawlucha,500,78,92,75,74,63,118,6,80,21.5,
4802,Dedenne,431,67,58,57,81,67,101,6,20,2.2,
4803,Carbink,500,50,50,150,50,150,50,6,30,5.7,
4804,Goomy,300,45,50,35,55,75,40,6,30,2.8,
4805,Sliggoo,452,68,75,53,83,113,60,6,80,17.5,
4806,Goodra,600,90,100,70,110,150,80,6,200,150.5,Pseudo-Legendary
4807,Klefki,470,57,80,91,80,87,75,6,20,3.0,
4808,Phantump,309,43,70,48,50,60,38,6,40,7.0,
4809,Trevenant,474,85,110,76,65,82,56,6,150,71.0,
4810,Pumpkaboo,335,49,66,70,44,55,51,6,40,5.0,
4811,Gourgeist,494,65,90,122,58,75,84,6,90,12.5,
4812,Bergmite,304,55,69,85,32,35,28,6,100,99.5,
4813,Avalugg,514,95,117,184,44,46,28,6,200,505.0,
4814,Noibat,245,40,30,35,45,40,55,6,50,8.0,
4815,Noivern,535,85,70,80,97,80,123,6,150,85.0,
4816,Xerneas,680,126,131,95,131,98,99,6,300,215.0,Legendary
4817,Yveltal,680,126,131,95,131,98,99,6,580,203.0,Legendary
4818,Diancie,600,50,100,150,100,150,50,6,500,305.0,Mythical
4819,Hoopa,600,80,110,60,150,130,70,6,70,8.8,Mythical
4820,Volcanion,600,80,110,120,130,90,70,6,50,9.0,Mythical
4821,Zygarde,708,216,100,121,91,95,85,7,170,195.0,Legendary
4822,Rowlet,320,68,55,55,50,50,42,7,30,1.5,
4823,Dartrix,420,78,75,75,70,70,52,7,70,16.0,
4824,Decidueye,530,78,107,75,100,100,70,7,160,36.6,
4825,Litten,320,45,65,40,60,40,70,7,40,4.3,
4826,Torracat,420,65,85,50,80,50,90,7,70,25.0,
4827,Incineroar,530,95,115,90,80,90,60,7,180,83.0,
4828,Popplio,320,50,54,54,66,56,40,7,40,7.5,
4829,Brionne,420,60,69,69,91,81,50,7,60,17.5,
4830,Primarina,530,80,74,74,126,116,60,7,180,44.0,
4831,Pikipek,265,35,75,30,30,30,65,7,30,1.2,
4832,Trumbeak,355,55,85,50,40,50,75,7,60,14.8,
4833,Toucannon,485,80,120,75,75,75,60,7,110,26.0,
4834,Yungoos,253,48,70,30,30,30,45,7,40,6.0,
4835,Gumshoos,418,88,110,60,55,60,45,7,70,14.2,
4836,Grubbin,300,47,62,45,55,45,46,7,40,4.4,
4837,Charjabug,400,57,82,95,55,75,36,7,50,10.5,
4838,Vikavolt,500,77,70,90,145,75,43,7,150,45.0,
4839,Crabrawler,338,47,82,57,42,47,63,7,60,7.0,
4840,Crabominable,478,97,132,77,62,67,43,7,170,180.0,
4841,Oricorio,476,75,70,70,98,70,93,7,60,3.4,
4842,Cutiefly,304,40,45,40,55,40,84,7,10,0.2,
4843,Ribombee,464,60,55,60,95,70,124,7,20,0.5,
4844,Rockruff,280,45,65,40,30,40,60,7,50,9.2,
4845,Lycanroc,487,75,115,65,55,65,112,7,80,25.0,
4846,Wishiwashi,175,45,20,20,25,25,40,7,20,0.3,
4847,Mareanie,305,50,53,62,43,52,45,7,40,8.0,
4848,Toxapex,495,50,63,152,53,142,35,7,70,14.5,
4849,Mudbray,385,70,100,70,45,55,45,7,100,110.0,
4850,Mudsdale,500,100,125,100,55,85,35,7,250,920.0,
4851,Dewpider,269,38,40,52,40,72,27,7,30,4.0,
4852,Araquanid,454,68,70,92,50,132,42,7,180,82.0,
4853,Fomantis,250,40,55,35,50,35,35,7,30,1.5,
4854,Lurantis,480,70,105,90,80,90,45,7,90,18.5,
4855,Morelull,285,40,35,55,65,75,15,7,20,1.5,
4856,Shiinotic,405,60,45,80,90,100,30,7,100,11.5,
4857,Salandit,320,48,44,40,71,40,77,7,60,4.8,
4858,Salazzle,480,68,64,60,111,60,117,7,120,22.2,
4859,Stufful,340,70,75,50,45,50,50,7,50,6.8,
4860,Bewear,500,120,125,80,55,60,60,7,210,135.0,
4861,Bounsweet,210,42,30,38,30,38,32,7,30,3.2,
4862,Steenee,290,52,40,48,40,48,62,7,70,8.2,
4863,Tsareena,510,72,120,98,50,98,72,7,120,21.4,
4864,Comfey,485,51,52,90,82,110,100,7,10,0.3,
4865,Oranguru,490,90,60,80,90,110,60,7,150,76.0,
4866,Passimian,490,100,120,90,40,60,80,7,200,82.8,
4867,Wimpod,230,25,35,40,20,30,80,7,50,12.0,
4868,Golisopod,530,75,125,140,60,90,40,7,200,108.0,
4869,Sandygast,320,55,55,80,70,45,15,7,50,70.0,
4870,Palossand,480,85,75,110,100,75,35,7,130,250.0,
4871,Pyukumuku,410,55,60,130,30,130,5,7,30,1.2,
4872,Type: Null,534,95,95,95,95,95,59,7,190,120.5,Legendary
4873,Silvally,570,95,95,95,95,95,95,7,230,100.5,Legendary
4874,Minior,440,60,60,100,60,100,60,7,30,40.0,
4875,Komala,480,65,115,65,75,95,65,7,40,19.9,
4876,Turtonator,485,60,78,135,91,85,36,7,200,212.0,
4877,Togedemaru,435,65,98,63,40,73,96,7,30,3.3,
4878,Mimikyu,476,55,90,80,50,105,96,7,20,0.7,
4879,Bruxish,475,68,105,70,70,70,92,7,90,19.0,
4880,Drampa,485,78,60,85,135,91,36,7,300,185.0,
4881,Dhelmise,517,70,131,100,86,90,40,7,390,210.0,
